x y solution
0.156863 0 0.0205389
0.160784 0 0.020868
0.164706 0 0.0211844
0.168627 0 0.0214879
0.172549 0 0.0217784
0.176471 0 0.0220557
0.180392 0 0.0223196
0.184314 0 0.0225699
0.188235 0 0.0228065
0.192157 0 0.0230293
0.196078 0 0.0232381
0.2 0 0.0234328
0.203922 0 0.0236133
0.207843 0 0.0237794
0.211765 0 0.0239311
0.215686 0 0.0240683
0.219608 0 0.0241908
0.223529 0 0.0242987
0.227451 0 0.0243918
0.231373 0 0.0244701
0.235294 0 0.0245336
0.239216 0 0.0245822
0.243137 0 0.0246158
0.247059 0 0.0246345
0.25098 0 0.0246382
0.254902 0 0.024627
0.258824 0 0.0246009
0.262745 0 0.0245598
0.266667 0 0.0245037
0.270588 0 0.0244328
0.27451 0 0.0243471
0.278431 0 0.0242466
0.282353 0 0.0241314
0.286275 0 0.0240015
0.290196 0 0.0238571
0.294118 0 0.0236981
0.298039 0 0.0235248
0.301961 0 0.0233372
0.305882 0 0.0231355
0.309804 0 0.0229197
0.313725 0 0.0226899
0.317647 0 0.0224464
0.321569 0 0.0221893
0.32549 0 0.0219187
0.329412 0 0.0216348
0.333333 0 0.0213378
0.337255 0 0.0210278
0.341176 0 0.020705
0.345098 0 0.0203697
0.34902 0 0.020022
0.352941 0 0.0196621
0.356863 0 0.0192903
0.360784 0 0.0189068
0.364706 0 0.0185119
0.368627 0 0.0181056
0.372549 0 0.0176884
0.376471 0 0.0172605
0.380392 0 0.0168221
0.384314 0 0.0163734
0.388235 0 0.0159148
0.392157 0 0.0154466
0.396078 0 0.014969
0.4 0 0.0144823
0.403922 0 0.0139868
0.407843 0 0.0134828
0.411765 0 0.0129706
0.415686 0 0.0124506
0.419608 0 0.011923
0.423529 0 0.0113881
0.427451 0 0.0108464
0.431373 0 0.010298
0.435294 0 0.00974342
0.439216 0 0.00918291
0.443137 0 0.00861683
0.447059 0 0.00804551
0.45098 0 0.00746931
0.454902 0 0.00688857
0.458824 0 0.00630365
0.462745 0 0.00571491
0.466667 0 0.00512269
0.470588 0 0.00452737
0.47451 0 0.0039293
0.478431 0 0.00332884
0.482353 0 0.00272636
0.486275 0 0.00212222
0.490196 0 0.0015168
0.494118 0 0.000910457
0.498039 0 0.000303561
0.501961 0 -0.00030352
0.505882 0 -0.000910416
0.509804 0 -0.00151676
0.513725 0 -0.00212218
0.517647 0 -0.00272632
0.521569 0 -0.0033288
0.52549 0 -0.00392926
0.529412 0 -0.00452733
0.533333 0 -0.00512265
0.537255 0 -0.00571487
0.541176 0 -0.00630361
0.545098 0 -0.00688853
0.54902 0 -0.00746927
0.552941 0 -0.00804547
0.556863 0 -0.00861679
0.560784 0 -0.00918287
0.564706 0 -0.00974338
0.568627 0 -0.010298
0.572549 0 -0.0108463
0.576471 0 -0.0113881
0.580392 0 -0.0119229
0.584314 0 -0.0124505
0.588235 0 -0.0129706
0.592157 0 -0.0134828
0.596078 0 -0.0139867
0.6 0 -0.0144822
0.603922 0 -0.0149689
0.607843 0 -0.0154466
0.611765 0 -0.0159148
0.615686 0 -0.0163734
0.619608 0 -0.016822
0.623529 0 -0.0172604
0.627451 0 -0.0176884
0.631373 0 -0.0181056
0.635294 0 -0.0185118
0.639216 0 -0.0189068
0.643137 0 -0.0192903
0.647059 0 -0.0196621
0.65098 0 -0.0200219
0.654902 0 -0.0203696
0.658824 0 -0.020705
0.662745 0 -0.0210277
0.666667 0 -0.0213377
0.670588 0 -0.0216348
0.67451 0 -0.0219187
0.678431 0 -0.0221893
0.682353 0 -0.0224464
0.686275 0 -0.0226899
0.690196 0 -0.0229196
0.694118 0 -0.0231354
0.698039 0 -0.0233372
0.701961 0 -0.0235248
0.705882 0 -0.0236981
0.709804 0 -0.023857
0.713725 0 -0.0240015
0.717647 0 -0.0241314
0.721569 0 -0.0242466
0.72549 0 -0.0243471
0.729412 0 -0.0244328
0.733333 0 -0.0245037
0.737255 0 -0.0245597
0.741176 0 -0.0246008
0.745098 0 -0.024627
0.74902 0 -0.0246382
0.752941 0 -0.0246345
0.756863 0 -0.0246158
0.760784 0 -0.0245821
0.764706 0 -0.0245336
0.768627 0 -0.0244701
0.772549 0 -0.0243918
0.776471 0 -0.0242987
0.780392 0 -0.0241908
0.784314 0 -0.0240683
0.788235 0 -0.0239311
0.792157 0 -0.0237794
0.796078 0 -0.0236133
0.8 0 -0.0234328
0.803922 0 -0.0232381
0.807843 0 -0.0230293
0.811765 0 -0.0228065
0.815686 0 -0.0225699
0.819608 0 -0.0223195
0.823529 0 -0.0220556
0.827451 0 -0.0217784
0.831373 0 -0.0214879
0.835294 0 -0.0211843
0.839216 0 -0.0208679
0.843137 0 -0.0205389
0.847059 0 -0.0201973
0.85098 0 -0.0198435
0.854902 0 -0.0194777
0.858824 0 -0.0191
0.862745 0 -0.0187107
0.866667 0 -0.0183101
0.870588 0 -0.0178984
0.87451 0 -0.0174758
0.878431 0 -0.0170425
0.882353 0 -0.016599
0.886275 0 -0.0161453
0.890196 0 -0.0156819
0.894118 0 -0.0152089
0.898039 0 -0.0147267
0.901961 0 -0.0142356
0.905882 0 -0.0137358
0.909804 0 -0.0132277
0.913725 0 -0.0127115
0.917647 0 -0.0121877
0.921569 0 -0.0116564
0.92549 0 -0.0111181
0.929412 0 -0.010573
0.933333 0 -0.0100215
0.937255 0 -0.00946386
0.941176 0 -0.00890052
0.945098 0 -0.00833178
0.94902 0 -0.00775797
0.952941 0 -0.00717946
0.956863 0 -0.00659659
0.960784 0 -0.00600971
0.964706 0 -0.00541919
0.968627 0 -0.00482537
0.972549 0 -0.00422863
0.976471 0 -0.00362932
0.980392 0 -0.00302781
0.984314 0 -0.00242445
0.988235 0 -0.00181963
0.992157 0 -0.0012137
0.996078 0 -0.000607034
1 0 0
0 0.00392157 0
0.00392157 0.00392157 0.0012137
0.00784314 0.00392157 0.00242667
0.0117647 0.00392157 0.00363816
0.0156863 0.00392157 0.00484744
0.0196078 0.00392157 0.00605378
0.0235294 0.00392157 0.00725644
0.027451 0.00392157 0.0084547
0.0313725 0.00392157 0.00964783
0.0352941 0.00392157 0.0108351
0.0392157 0.00392157 0.0120158
0.0431373 0.00392157 0.0131892
0.0470588 0.00392157 0.0143546
0.0509804 0.00392157 0.0155112
0.054902 0.00392157 0.0166585
0.0588235 0.00392157 0.0177957
0.0627451 0.00392157 0.018922
0.0666667 0.00392157 0.0200368
0.0705882 0.00392157 0.0211395
0.0745098 0.00392157 0.0222294
0.0784314 0.00392157 0.0233057
0.0823529 0.00392157 0.024368
0.0862745 0.00392157 0.0254154
0.0901961 0.00392157 0.0264474
0.0941176 0.00392157 0.0274633
0.0980392 0.00392157 0.0284626
0.101961 0.00392157 0.0294445
0.105882 0.00392157 0.0304086
0.109804 0.00392157 0.0313543
0.113725 0.00392157 0.0322809
0.117647 0.00392157 0.0331879
0.121569 0.00392157 0.0340748
0.12549 0.00392157 0.0349409
0.129412 0.00392157 0.0357859
0.133333 0.00392157 0.0366091
0.137255 0.00392157 0.0374102
0.141176 0.00392157 0.0381885
0.145098 0.00392157 0.0389436
0.14902 0.00392157 0.039675
0.152941 0.00392157 0.0403824
0.156863 0.00392157 0.0410653
0.160784 0.00392157 0.0417232
0.164706 0.00392157 0.0423559
0.168627 0.00392157 0.0429627
0.172549 0.00392157 0.0435436
0.176471 0.00392157 0.0440979
0.180392 0.00392157 0.0446256
0.184314 0.00392157 0.0451261
0.188235 0.00392157 0.0455992
0.192157 0.00392157 0.0460446
0.196078 0.00392157 0.0464621
0.2 0.00392157 0.0468514
0.203922 0.00392157 0.0472122
0.207843 0.00392157 0.0475444
0.211765 0.00392157 0.0478477
0.215686 0.00392157 0.048122
0.219608 0.00392157 0.048367
0.223529 0.00392157 0.0485827
0.227451 0.00392157 0.0487689
0.231373 0.00392157 0.0489254
0.235294 0.00392157 0.0490523
0.239216 0.00392157 0.0491494
0.243137 0.00392157 0.0492167
0.247059 0.00392157 0.0492541
0.25098 0.00392157 0.0492615
0.254902 0.00392157 0.0492391
0.258824 0.00392157 0.0491868
0.262745 0.00392157 0.0491046
0.266667 0.00392157 0.0489926
0.270588 0.00392157 0.0488509
0.27451 0.00392157 0.0486795
0.278431 0.00392157 0.0484785
0.282353 0.00392157 0.0482481
0.286275 0.00392157 0.0479885
0.290196 0.00392157 0.0476997
0.294118 0.00392157 0.0473819
0.298039 0.00392157 0.0470354
0.301961 0.00392157 0.0466603
0.305882 0.00392157 0.0462569
0.309804 0.00392157 0.0458254
0.313725 0.00392157 0.0453661
0.317647 0.00392157 0.0448792
0.321569 0.00392157 0.0443651
0.32549 0.00392157 0.0438241
0.329412 0.00392157 0.0432565
0.333333 0.00392157 0.0426626
0.337255 0.00392157 0.0420428
0.341176 0.00392157 0.0413974
0.345098 0.00392157 0.040727
0.34902 0.00392157 0.0400318
0.352941 0.00392157 0.0393123
0.356863 0.00392157 0.038569
0.360784 0.00392157 0.0378022
0.364706 0.00392157 0.0370125
0.368627 0.00392157 0.0362003
0.372549 0.00392157 0.0353661
0.376471 0.00392157 0.0345105
0.380392 0.00392157 0.0336339
0.384314 0.00392157 0.0327369
0.388235 0.00392157 0.03182
0.392157 0.00392157 0.0308838
0.396078 0.00392157 0.0299289
0.4 0.00392157 0.0289558
0.403922 0.00392157 0.0279651
0.407843 0.00392157 0.0269574
0.411765 0.00392157 0.0259334
0.415686 0.00392157 0.0248936
0.419608 0.00392157 0.0238387
0.423529 0.00392157 0.0227693
0.427451 0.00392157 0.0216861
0.431373 0.00392157 0.0205898
0.435294 0.00392157 0.0194809
0.439216 0.00392157 0.0183602
0.443137 0.00392157 0.0172284
0.447059 0.00392157 0.0160861
0.45098 0.00392157 0.0149341
0.454902 0.00392157 0.013773
0.458824 0.00392157 0.0126035
0.462745 0.00392157 0.0114263
0.466667 0.00392157 0.0102423
0.470588 0.00392157 0.00905199
0.47451 0.00392157 0.00785621
0.478431 0.00392157 0.00665565
0.482353 0.00392157 0.00545106
0.486275 0.00392157 0.00424316
0.490196 0.00392157 0.00303268
0.494118 0.00392157 0.00182036
0.498039 0.00392157 0.000606937
0.501961 0.00392157 -0.000606856
0.505882 0.00392157 -0.00182028
0.509804 0.00392157 -0.0030326
0.513725 0.00392157 -0.00424308
0.517647 0.00392157 -0.00545098
0.521569 0.00392157 -0.00665557
0.52549 0.00392157 -0.00785613
0.529412 0.00392157 -0.00905191
0.533333 0.00392157 -0.0102422
0.537255 0.00392157 -0.0114263
0.541176 0.00392157 -0.0126034
0.545098 0.00392157 -0.0137729
0.54902 0.00392157 -0.014934
0.552941 0.00392157 -0.0160861
0.556863 0.00392157 -0.0172283
0.560784 0.00392157 -0.0183602
0.564706 0.00392157 -0.0194808
0.568627 0.00392157 -0.0205897
0.572549 0.00392157 -0.0216861
0.576471 0.00392157 -0.0227692
0.580392 0.00392157 -0.0238386
0.584314 0.00392157 -0.0248935
0.588235 0.00392157 -0.0259333
0.592157 0.00392157 -0.0269573
0.596078 0.00392157 -0.027965
0.6 0.00392157 -0.0289557
0.603922 0.00392157 -0.0299288
0.607843 0.00392157 -0.0308838
0.611765 0.00392157 -0.0318199
0.615686 0.00392157 -0.0327368
0.619608 0.00392157 -0.0336338
0.623529 0.00392157 -0.0345104
0.627451 0.00392157 -0.0353661
0.631373 0.00392157 -0.0362002
0.635294 0.00392157 -0.0370124
0.639216 0.00392157 -0.0378021
0.643137 0.00392157 -0.0385689
0.647059 0.00392157 -0.0393122
0.65098 0.00392157 -0.0400317
0.654902 0.00392157 -0.0407269
0.658824 0.00392157 -0.0413974
0.662745 0.00392157 -0.0420427
0.666667 0.00392157 -0.0426625
0.670588 0.00392157 -0.0432564
0.67451 0.00392157 -0.043824
0.678431 0.00392157 -0.0443651
0.682353 0.00392157 -0.0448792
0.686275 0.00392157 -0.045366
0.690196 0.00392157 -0.0458253
0.694118 0.00392157 -0.0462568
0.698039 0.00392157 -0.0466602
0.701961 0.00392157 -0.0470353
0.705882 0.00392157 -0.0473818
0.709804 0.00392157 -0.0476996
0.713725 0.00392157 -0.0479884
0.717647 0.00392157 -0.0482481
0.721569 0.00392157 -0.0484785
0.72549 0.00392157 -0.0486794
0.729412 0.00392157 -0.0488508
0.733333 0.00392157 -0.0489925
0.737255 0.00392157 -0.0491045
0.741176 0.00392157 -0.0491867
0.745098 0.00392157 -0.049239
0.74902 0.00392157 -0.0492615
0.752941 0.00392157 -0.049254
0.756863 0.00392157 -0.0492166
0.760784 0.00392157 -0.0491494
0.764706 0.00392157 -0.0490523
0.768627 0.00392157 -0.0489254
0.772549 0.00392157 -0.0487688
0.776471 0.00392157 -0.0485826
0.780392 0.00392157 -0.0483669
0.784314 0.00392157 -0.0481219
0.788235 0.00392157 -0.0478476
0.792157 0.00392157 -0.0475443
0.796078 0.00392157 -0.0472122
0.8 0.00392157 -0.0468513
0.803922 0.00392157 -0.0464621
0.807843 0.00392157 -0.0460446
0.811765 0.00392157 -0.0455991
0.815686 0.00392157 -0.045126
0.819608 0.00392157 -0.0446255
0.823529 0.00392157 -0.0440979
0.827451 0.00392157 -0.0435435
0.831373 0.00392157 -0.0429627
0.835294 0.00392157 -0.0423558
0.839216 0.00392157 -0.0417232
0.843137 0.00392157 -0.0410653
0.847059 0.00392157 -0.0403824
0.85098 0.00392157 -0.039675
0.854902 0.00392157 -0.0389435
0.858824 0.00392157 -0.0381884
0.862745 0.00392157 -0.0374101
0.866667 0.00392157 -0.0366091
0.870588 0.00392157 -0.0357859
0.87451 0.00392157 -0.0349409
0.878431 0.00392157 -0.0340747
0.882353 0.00392157 -0.0331879
0.886275 0.00392157 -0.0322809
0.890196 0.00392157 -0.0313543
0.894118 0.00392157 -0.0304086
0.898039 0.00392157 -0.0294445
0.901961 0.00392157 -0.0284625
0.905882 0.00392157 -0.0274633
0.909804 0.00392157 -0.0264473
0.913725 0.00392157 -0.0254154
0.917647 0.00392157 -0.0243679
0.921569 0.00392157 -0.0233057
0.92549 0.00392157 -0.0222294
0.929412 0.00392157 -0.0211395
0.933333 0.00392157 -0.0200368
0.937255 0.00392157 -0.018922
0.941176 0.00392157 -0.0177956
0.945098 0.00392157 -0.0166585
0.94902 0.00392157 -0.0155112
0.952941 0.00392157 -0.0143546
0.956863 0.00392157 -0.0131892
0.960784 0.00392157 -0.0120158
0.964706 0.00392157 -0.0108351
0.968627 0.00392157 -0.00964782
0.972549 0.00392157 -0.0084547
0.976471 0.00392157 -0.00725644
0.980392 0.00392157 -0.00605377
0.984314 0.00392157 -0.00484744
0.988235 0.00392157 -0.00363815
0.992157 0.00392157 -0.00242666
0.996078 0.00392157 -0.0012137
1 0.00392157 0
0 0.00784314 0
0.00392157 0.00784314 0.00181963
0.00784314 0.00784314 0.00363816
0.0117647 0.00784314 0.00545447
0.0156863 0.00784314 0.00726748
0.0196078 0.00784314 0.00907607
0.0235294 0.00784314 0.0108792
0.027451 0.00784314 0.0126756
0.0313725 0.00784314 0.0144644
0.0352941 0.00784314 0.0162444
0.0392157 0.00784314 0.0180146
0.0431373 0.00784314 0.0197738
0.0470588 0.00784314 0.021521
0.0509804 0.00784314 0.0232551
0.054902 0.00784314 0.0249751
0.0588235 0.00784314 0.02668
0.0627451 0.00784314 0.0283686
0.0666667 0.00784314 0.0300401
0.0705882 0.00784314 0.0316933
0.0745098 0.00784314 0.0333272
0.0784314 0.00784314 0.0349409
0.0823529 0.00784314 0.0365334
0.0862745 0.00784314 0.0381038
0.0901961 0.00784314 0.039651
0.0941176 0.00784314 0.0411741
0.0980392 0.00784314 0.0426722
0.101961 0.00784314 0.0441445
0.105882 0.00784314 0.0455899
0.109804 0.00784314 0.0470076
0.113725 0.00784314 0.0483968
0.117647 0.00784314 0.0497567
0.121569 0.00784314 0.0510863
0.12549 0.00784314 0.0523849
0.129412 0.00784314 0.0536517
0.133333 0.00784314 0.0548859
0.137255 0.00784314 0.0560868
0.141176 0.00784314 0.0572537
0.145098 0.00784314 0.0583858
0.14902 0.00784314 0.0594825
0.152941 0.00784314 0.060543
0.156863 0.00784314 0.0615668
0.160784 0.00784314 0.0625532
0.164706 0.00784314 0.0635016
0.168627 0.00784314 0.0644115
0.172549 0.00784314 0.0652823
0.176471 0.00784314 0.0661134
0.180392 0.00784314 0.0669045
0.184314 0.00784314 0.0676549
0.188235 0.00784314 0.0683642
0.192157 0.00784314 0.069032
0.196078 0.00784314 0.0696579
0.2 0.00784314 0.0702415
0.203922 0.00784314 0.0707825
0.207843 0.00784314 0.0712805
0.211765 0.00784314 0.0717352
0.215686 0.00784314 0.0721464
0.219608 0.00784314 0.0725138
0.223529 0.00784314 0.0728371
0.227451 0.00784314 0.0731163
0.231373 0.00784314 0.073351
0.235294 0.00784314 0.0735412
0.239216 0.00784314 0.0736868
0.243137 0.00784314 0.0737877
0.247059 0.00784314 0.0738437
0.25098 0.00784314 0.0738549
0.254902 0.00784314 0.0738213
0.258824 0.00784314 0.0737428
0.262745 0.00784314 0.0736196
0.266667 0.00784314 0.0734517
0.270588 0.00784314 0.0732392
0.27451 0.00784314 0.0729823
0.278431 0.00784314 0.072681
0.282353 0.00784314 0.0723356
0.286275 0.00784314 0.0719463
0.290196 0.00784314 0.0715133
0.294118 0.00784314 0.0710369
0.298039 0.00784314 0.0705174
0.301961 0.00784314 0.069955
0.305882 0.00784314 0.0693502
0.309804 0.00784314 0.0687033
0.313725 0.00784314 0.0680147
0.317647 0.00784314 0.0672848
0.321569 0.00784314 0.066514
0.32549 0.00784314 0.0657029
0.329412 0.00784314 0.0648519
0.333333 0.00784314 0.0639615
0.337255 0.00784314 0.0630322
0.341176 0.00784314 0.0620647
0.345098 0.00784314 0.0610596
0.34902 0.00784314 0.0600173
0.352941 0.00784314 0.0589386
0.356863 0.00784314 0.0578242
0.360784 0.00784314 0.0566746
0.364706 0.00784314 0.0554906
0.368627 0.00784314 0.054273
0.372549 0.00784314 0.0530223
0.376471 0.00784314 0.0517395
